Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
552520,21658,GLASS  BEURRE DISH,1,2011-09-05 16:34:00,8.29,,United Kingdom
559337,22960,JAM MAKING SET WITH JARS,1,2011-07-07 16:27:00,8.29,,United Kingdom
523855,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,,0.42,15551.0,United Kingdom
501807,21839,MUMMY MOUSE RED GINGHAM RIBBON,2,,5.45,17799.0,United Kingdom
490957,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,2009-08-12 15:12:00,2.1,15823.0,United Kingdom
561511,23321,SMALL WHITE HEART OF WICKER,12,,1.65,15624.0,United Kingdom
567670,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,,5.79,,United Kingdom
506724,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1,2010-04-05 10:02:00,2.51,,United Kingdom
578701,22621,TRADITIONAL KNITTING NANCY,12,,1.65,17624.0,United Kingdom
554090,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,,2.95,17315.0,United Kingdom
489536,20655,QUEEN OF SKIES LUGGAGE TAG,1,2009-01-12 12:13:00,1.25,16393.0,United Kingdom
571257,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,,1.25,,United Kingdom
514716,84856L,LARGE TAHITI BEACH BAG,3,2010-05-07 16:07:00,5.95,15253.0,United Kingdom
523343,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,,1.66,,United Kingdom
569894,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,3,2011-06-10 15:53:00,1.25,15707.0,United Kingdom
500659,22179,SET 10 LIGHTS NIGHT OWL,2,2010-09-03 11:23:00,6.75,16558.0,United Kingdom
548458,48187,DOORMAT NEW ENGLAND,10,,6.75,15632.0,United Kingdom
569248,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-03-10 10:09:00,0.85,12886.0,United Kingdom
570027,23025,DRAWER KNOB VINTAGE GLASS BALL,6,2011-07-10 10:41:00,2.08,14844.0,United Kingdom
502189,22444,GROW YOUR OWN PLANT IN A CAN ,2,,1.25,15003.0,United Kingdom
540977,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,2011-12-01 15:01:00,1.66,,United Kingdom
546007,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-08-03 15:34:00,2.46,,United Kingdom
515742,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,,0.42,15332.0,Lithuania
562264,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1,2011-03-08 16:14:00,1.63,,United Kingdom
494416,21199,PINK  HEART CONFETTI IN TUBE,12,,1.65,17469.0,United Kingdom
495544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,,2.95,14538.0,United Kingdom
563439,22730,ALARM CLOCK BAKELIKE IVORY,1,,8.29,,United Kingdom
537384,22865,HAND WARMER OWL DESIGN,10,2010-06-12 13:21:00,2.1,15984.0,United Kingdom
539036,10135,COLOURING PENCILS BROWN TUBE,20,,0.42,14913.0,United Kingdom
533737,22595,CHRISTMAS GINGHAM HEART,2,,1.66,,United Kingdom
556188,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-09-06 11:49:00,0.55,,United Kingdom
577078,85179A,GREEN BITTY LIGHT CHAIN,2,,2.46,,United Kingdom
555835,23110,PARISIENNE KEY CABINET ,2,2011-07-06 12:34:00,5.75,14525.0,United Kingdom
493404,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,,2.57,,United Kingdom
494685,84406B,CREAM CUPID HEARTS COAT HANGER,1,,6.77,,United Kingdom
492771,21245,GREEN  SPOTTY PLATE ,16,,1.69,17324.0,United Kingdom
506448,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,,4.25,17463.0,United Kingdom
565846,21154,RED RETROSPOT OVEN GLOVE ,4,2011-07-09 12:41:00,1.25,14606.0,United Kingdom
559907,23230,WRAP ALPHABET DESIGN,25,,0.42,12766.0,Portugal
565971,82583,HOT BATHS METAL SIGN,2,2011-08-09 11:27:00,2.1,13571.0,United Kingdom
494814,84753A,PINK EAU DE COLOGNE BOTTLE,2,,1.66,,United Kingdom
571039,23296,SET OF 6 TEA TIME BAKING CASES,4,,1.25,16121.0,United Kingdom
505555,21217,RED SPOTTY ROUND CAKE TINS,1,,9.95,12672.0,France
575176,22816,CARD MOTORBIKE SANTA,8,2011-08-11 18:29:00,0.42,,United Kingdom
551147,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,,4.95,14210.0,United Kingdom
573772,23351,ROLL WRAP 50'S CHRISTMAS,2,2011-01-11 10:16:00,1.25,17377.0,United Kingdom
531560,22130,PARTY CONE CHRISTMAS DECORATION ,6,2010-09-11 10:08:00,0.85,12748.0,United Kingdom
568329,22150,3 STRIPEY MICE FELTCRAFT,6,,1.95,15243.0,United Kingdom
544802,21718,RED METAL BEACH SPADE ,12,,1.25,13149.0,United Kingdom
526222,22580,ADVENT CALENDAR GINGHAM SACK,3,2010-10-10 14:56:00,5.95,12676.0,Sweden
576696,20733,GOLD MINI TAPE MEASURE ,1,,0.85,16669.0,United Kingdom
507622,22485,SET OF 2 WOODEN MARKET CRATES,2,2010-10-05 14:28:00,12.75,17579.0,United Kingdom
528763,22507,MEMO BOARD RETROSPOT  DESIGN,4,,4.95,12926.0,United Kingdom
572183,23113,PANTRY CHOPPING BOARD,3,,4.95,16153.0,United Kingdom
491981,84050,PINK HEART SHAPE EGG FRYING PAN,6,,1.65,13468.0,United Kingdom
489857,21937,STRAWBERRY   PICNIC BAG,2,2009-02-12 14:43:00,6.04,,United Kingdom
489612,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,2,2009-01-12 14:55:00,5.17,,United Kingdom
525953,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2010-07-10 19:16:00,4.95,13291.0,United Kingdom
551399,21775,DECORATIVE FLORE BATHROOM BOTTLE,2,,1.25,17874.0,United Kingdom
558707,21365,MIRRORED WALL ART STARS,2,2011-01-07 12:58:00,0.75,12748.0,United Kingdom
510228,21937,STRAWBERRY   PICNIC BAG,2,,5.91,,United Kingdom
494032,22227,"DECORATION, HANGING HEART+MIRROR ",24,2010-11-01 10:40:00,0.65,13709.0,United Kingdom
527107,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,,1.65,15626.0,United Kingdom
525564,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-06-10 08:17:00,0.95,13055.0,United Kingdom
572704,23206,LUNCH BAG APPLE DESIGN,2,,4.96,,United Kingdom
540995,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,,0.83,,United Kingdom
497644,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-11-02 13:47:00,1.65,16125.0,United Kingdom
562125,22802,FAUX FUR CHOCOLATE THROW,2,2011-02-08 17:29:00,19.95,17887.0,United Kingdom
560120,85049H,URBAN BLACK RIBBONS ,12,,1.25,14907.0,United Kingdom
532279,84459B,YELLOW METAL CHICKEN HEART ,1,2010-11-11 13:07:00,1.49,18109.0,United Kingdom
535817,22847,BREAD BIN DINER STYLE IVORY,1,,16.95,18116.0,United Kingdom
519728,85152,HAND OVER THE CHOCOLATE   SIGN ,5,,2.1,16743.0,United Kingdom
533461,22294,HEART FILIGREE DOVE  SMALL,48,,1.25,14515.0,United Kingdom
494017,21818,GLITTER CHRISTMAS HEART ,1,2010-11-01 09:37:00,1.7,,United Kingdom
498112,21781,MA CAMPAGNE CUTLERY BOX,4,,14.95,12972.0,United Kingdom
496315,84708B,PINK JEWELLED PHOTO FRAME ,1,,4.95,12748.0,United Kingdom
536592,22425,ENAMEL COLANDER CREAM,1,2010-01-12 17:06:00,10.17,,United Kingdom
560773,22494,EMERGENCY FIRST AID TIN ,2,,2.46,,United Kingdom
501545,21238,RED SPOTTY CUP,48,,0.85,12709.0,Germany
573361,23173,REGENCY TEAPOT ROSES ,1,,9.95,14456.0,United Kingdom
525239,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2010-04-10 14:35:00,6.45,13939.0,United Kingdom
571656,23389,SPACEBOY MINI BACKPACK,5,,4.15,16393.0,United Kingdom
494870,21621,VINTAGE UNION JACK BUNTING,1,,8.5,15998.0,United Kingdom
535400,22702,BLACK AND WHITE CAT BOWL,2,,2.1,15550.0,United Kingdom
507385,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-09-05 12:05:00,0.21,17332.0,United Kingdom
571508,21889,WOODEN BOX OF DOMINOES,2,,2.46,,United Kingdom
578065,22150,3 STRIPEY MICE FELTCRAFT,1,,4.13,,United Kingdom
555844,21988,PACK OF 6 SKULL PAPER PLATES,2,2011-07-06 13:10:00,0.85,14711.0,United Kingdom
571317,21587,COSY HOUR GIANT TUBE MATCHES,12,,2.55,17377.0,United Kingdom
492462,22090,PAPER BUNTING RETRO SPOTS,1,,2.95,15862.0,United Kingdom
539666,85099B,JUMBO BAG RED RETROSPOT,100,,1.65,16029.0,United Kingdom
572475,21224,SET/4 SKULL BADGES,4,,1.25,15271.0,United Kingdom
514198,21671,RED SPOT CERAMIC DRAWER KNOB,6,,2.51,,United Kingdom
579187,23570,TRADITIONAL PICK UP STICKS GAME ,5,,2.46,,United Kingdom
559948,22652,TRAVEL SEWING KIT,20,,1.65,12653.0,Israel
558900,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2011-04-07 16:06:00,4.25,15349.0,United Kingdom
545105,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,,2.55,12598.0,France
571732,22947,WOODEN ADVENT CALENDAR RED,6,,7.95,16298.0,United Kingdom
562104,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,2011-02-08 14:31:00,2.46,,United Kingdom
537047,22077,6 RIBBONS RUSTIC CHARM,1,2010-05-12 11:02:00,1.65,13069.0,United Kingdom
553182,22662,LUNCH BAG DOLLY GIRL DESIGN,10,,1.65,17107.0,United Kingdom
491160,79321,CHILLI LIGHTS,4,2009-10-12 10:29:00,4.95,14911.0,EIRE
564552,23245,SET OF 3 REGENCY CAKE TINS,4,,4.95,16670.0,United Kingdom
500472,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2010-08-03 12:44:00,3.36,,United Kingdom
492429,84706A,ENGLISH ROSE TABLE CLOCK,24,,1.95,13225.0,United Kingdom
545655,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-04-03 13:58:00,0.29,14670.0,United Kingdom
546882,82600,NO SINGING METAL SIGN,12,,2.1,14422.0,United Kingdom
500129,22358,KINGS CHOICE TEA CADDY ,1,2010-04-03 14:50:00,2.95,15768.0,United Kingdom
570420,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2011-10-10 13:33:00,1.25,17841.0,United Kingdom
554663,22431,WATERING CAN BLUE ELEPHANT,2,,1.95,14985.0,United Kingdom
548289,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,,0.42,13988.0,United Kingdom
538146,21539,RED RETROSPOT BUTTER DISH,6,2010-09-12 16:10:00,4.95,15596.0,United Kingdom
570500,22738,RIBBON REEL SNOWY VILLAGE,5,2011-11-10 09:19:00,1.65,15858.0,United Kingdom
574547,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-04-11 15:08:00,8.25,17841.0,United Kingdom
572054,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,,6.35,12642.0,Germany
533152,20622,VIPPASSPORT COVER ,2,,2.1,15005.0,United Kingdom
490090,84327A,PINK JUMPER LARRY THE LAMB,1,2009-03-12 15:53:00,2.1,15581.0,United Kingdom
553390,22705,WRAP GREEN PEARS ,25,,0.42,17841.0,United Kingdom
541592,22954,HEN PARTY CORDON BARRIER TAPE,1,,2.46,,United Kingdom
499123,85214,TUB 24 PINK FLOWER PEGS,1,,1.65,14556.0,United Kingdom
503234,84926B,SCOTTS ROSES TILE COASTER,5,,1.25,15808.0,United Kingdom
509972,21165,BEWARE OF THE CAT METAL SIGN ,1,,4.21,,United Kingdom
496801,35001G,HAND OPEN SHAPE GOLD,2,2010-03-02 17:06:00,4.21,,United Kingdom
566577,23245,SET OF 3 REGENCY CAKE TINS,1,,10.79,,United Kingdom
559641,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-11-07 12:31:00,0.65,13184.0,United Kingdom
544204,47591d,PINK FAIRY CAKE CHILDRENS APRON,2,,4.96,,United Kingdom
525221,21314,SMALL GLASS HEART TRINKET POT,8,2010-04-10 12:51:00,4.21,,United Kingdom
574559,21894,POTTING SHED SEED ENVELOPES,3,2011-04-11 15:50:00,1.25,14056.0,United Kingdom
503547,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-01-04 14:52:00,0.21,14049.0,United Kingdom
551956,22975,SPACEBOY CHILDRENS EGG CUP,1,2011-05-05 12:22:00,1.25,15021.0,United Kingdom
541798,21244,BLUE POLKADOT PLATE ,4,,1.69,15311.0,United Kingdom
534289,22508,DOORSTOP RETROSPOT HEART,1,,7.62,,United Kingdom
527331,22297,HEART IVORY TRELLIS SMALL,23,,1.25,13140.0,United Kingdom
499480,21298,EDWARDIAN 2 DRAWER WALL CABINET ,4,,12.75,15953.0,United Kingdom
569897,23469,CARD HOLDER LOVE BIRD SMALL,1,2011-06-10 16:01:00,4.15,17813.0,United Kingdom
573576,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,,9.96,14096.0,United Kingdom
532087,21746,SMALL RED RETROSPOT WINDMILL,12,2010-10-11 15:32:00,1.25,13735.0,United Kingdom
534177,21172,PARTY METAL SIGN ,3,,1.45,12872.0,United Kingdom
559162,21179,NO JUNK MAIL METAL SIGN,1,2011-06-07 16:29:00,1.63,,United Kingdom
579470,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,,1.25,16549.0,United Kingdom
556491,22244,3 HOOK HANGER MAGIC GARDEN,1,2011-12-06 14:15:00,1.95,16794.0,United Kingdom
502746,48173C,DOOR MAT BLACK FLOCK ,1,,13.57,,United Kingdom
578400,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,,5.95,12748.0,United Kingdom
581361,22496,SET OF 2 ROUND TINS DUTCH CHEESE,12,2011-08-12 12:31:00,0.79,17522.0,United Kingdom
544928,21905,MORE BUTTER METAL SIGN ,4,,1.63,,United Kingdom
563822,82600,NO SINGING METAL SIGN,12,,2.1,16184.0,United Kingdom
557938,15058B,PINK POLKADOT GARDEN PARASOL,2,,10.79,,United Kingdom
549222,22195,LARGE HEART MEASURING SPOONS,12,2011-07-04 10:43:00,1.65,12347.0,Iceland
493264,21864,UNION JACK FLAG PASSPORT COVER ,1,,4.3,,United Kingdom
506070,16169M,WRAP DAISY CARPET ,25,,0.42,17139.0,United Kingdom
533996,21181,PLEASE ONE PERSON METAL SIGN,12,,2.1,17865.0,United Kingdom
548289,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,,3.25,13988.0,United Kingdom
554280,22470,HEART OF WICKER LARGE,6,,2.95,14817.0,United Kingdom
530308,21175,GIN + TONIC DIET METAL SIGN,12,2010-02-11 13:23:00,2.1,13453.0,United Kingdom
523792,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,,0.55,14994.0,United Kingdom
534749,21011,GLITTER SNOW PEAR TREE DECORATION,72,,0.38,14861.0,United Kingdom
489539,85041,SET/4 PINK ORCHID CANDLES IN BOWL,48,2009-01-12 12:18:00,1.45,15061.0,United Kingdom
507235,17165D,ASS COL LARGE SAND FROG P'WEIGHT,18,2010-07-05 09:04:00,0.85,14298.0,United Kingdom
525091,22593,CHRISTMAS GINGHAM STAR,12,2010-04-10 09:06:00,0.85,16817.0,United Kingdom
549953,21232,STRAWBERRY CERAMIC TRINKET BOX,12,,1.25,12766.0,Portugal
496245,82552,WASHROOM METAL SIGN,12,,1.25,16390.0,United Kingdom
499890,21529,RETRO SPOT CERAMIC TOASTRACK,1,2010-03-03 11:34:00,3.45,14606.0,United Kingdom
548545,37370,RETRO COFFEE MUGS ASSORTED,12,,1.25,13118.0,United Kingdom
569229,23407,SET OF 2 TRAYS HOME SWEET HOME,1,2011-02-10 14:56:00,9.95,14502.0,United Kingdom
522808,22271,FELTCRAFT DOLL ROSIE,6,,2.95,12921.0,United Kingdom
535457,22406,MONEY BOX KINGS CHOICE DESIGN,3,,1.25,15028.0,United Kingdom
504206,20766,GARDEN PATH SKETCHBOOK,4,2010-12-04 11:25:00,3.75,17469.0,United Kingdom
573338,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,,2.95,14546.0,United Kingdom
558315,22962,JAM JAR WITH PINK LID,24,,0.85,15065.0,United Kingdom
571601,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,,8.25,17073.0,United Kingdom
533779,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,,1.25,17419.0,United Kingdom
490294,47503F,ASS FLORAL PRINT TORCH,12,2009-04-12 13:41:00,1.65,16710.0,United Kingdom
529355,22795,SWEETHEART RECIPE BOOK STAND,2,,6.75,16634.0,United Kingdom
507005,21213,PACK OF 72 SKULL CAKE CASES,120,2010-05-05 14:21:00,0.42,16422.0,United Kingdom
521974,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2010-09-09 19:56:00,2.1,15861.0,United Kingdom
547850,82600,NO SINGING METAL SIGN,1,,2.1,14472.0,United Kingdom
546972,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,,8.29,,United Kingdom
579522,21650,ASSORTED TUTTI FRUTTI BRACELET,24,,0.19,14432.0,United Kingdom
512112,20727,LUNCH BAG  BLACK SKULL.,10,,1.65,17841.0,United Kingdom
513328,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,,2.51,,United Kingdom
563288,23291,DOLLY GIRL CHILDRENS CUP,16,,1.25,12656.0,France
544468,22960,JAM MAKING SET WITH JARS,6,,4.25,,EIRE
503246,22271,FELTCRAFT DOLL ROSIE,12,,2.95,13803.0,United Kingdom
540979,22469,HEART OF WICKER SMALL,9,2011-12-01 15:06:00,1.65,15727.0,United Kingdom
539453,21327,SKULLS WRITING SET ,1,,3.36,,United Kingdom
580964,84949,SILVER HANGING T-LIGHT HOLDER,12,2011-06-12 14:50:00,1.65,15822.0,United Kingdom
515029,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-08-07 10:31:00,0.65,13201.0,United Kingdom
522097,22694,WICKER STAR ,3,2010-12-09 13:49:00,2.1,14898.0,United Kingdom
529149,22865,HAND WARMER OWL DESIGN,2,,2.1,17346.0,United Kingdom
533338,21889,WOODEN BOX OF DOMINOES,1,,2.51,,United Kingdom
568050,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,,2.55,15901.0,United Kingdom
566249,21755,LOVE BUILDING BLOCK WORD,2,2011-11-09 12:09:00,6.25,13527.0,United Kingdom
573846,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,96,2011-01-11 11:39:00,2.1,14866.0,United Kingdom
537762,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-08-12 12:01:00,0.55,16558.0,United Kingdom
538652,21821,GLITTER STAR GARLAND WITH BELLS ,2,,3.75,17890.0,United Kingdom
516962,22045,SPACEBOY GIFT WRAP,25,,0.42,12476.0,Germany
535879,22837,HOT WATER BOTTLE BABUSHKA ,4,,4.65,12358.0,Austria
579940,23547,WRAP FLOWER SHOP  ,25,2011-01-12 10:20:00,0.42,16938.0,United Kingdom
577696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,,2.95,16406.0,United Kingdom
490403,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2009-06-12 11:13:00,1.25,17920.0,United Kingdom
543114,22669,RED BABY BUNTING ,5,2011-03-02 13:26:00,2.95,14156.0,EIRE
575739,22207,FRYING PAN UNION FLAG,1,2011-11-11 09:05:00,8.29,,United Kingdom
559693,84673A,PINK FLY SWAT,4,2011-11-07 16:21:00,0.79,,United Kingdom
566932,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,,4.95,17576.0,United Kingdom
543277,21877,HOME SWEET HOME MUG,6,2011-06-02 14:33:00,1.25,15808.0,United Kingdom
532391,22348,TEA BAG PLATE RED RETROSPOT,1,2010-11-11 19:14:00,0.85,16797.0,United Kingdom
578664,23433,HANGING QUILTED PATCHWORK APPLES,5,,0.83,15910.0,United Kingdom
558700,23159,SET OF 5 PANCAKE DAY MAGNETS,1,2011-01-07 12:33:00,2.08,17920.0,United Kingdom
531387,21934,SKULL SHOULDER BAG,1,2010-08-11 09:20:00,3.36,,United Kingdom
513393,20725,LUNCH BAG RED SPOTTY,10,,1.65,16168.0,United Kingdom
580693,22076,6 RIBBONS EMPIRE  ,24,2011-05-12 15:59:00,0.39,15690.0,United Kingdom
555851,M,Manual,1,2011-07-06 13:37:00,3.75,13050.0,United Kingdom
558871,84997D,CHILDRENS CUTLERY POLKADOT PINK,360,2011-04-07 13:19:00,3.75,12557.0,Spain
513625,17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,3,,3.75,14505.0,United Kingdom
538071,21912,VINTAGE SNAKES & LADDERS,2,2010-09-12 14:09:00,7.62,,United Kingdom
491155,85098B,BLUE FLYING SINGING CANARY,2,2009-10-12 09:49:00,7.78,,United Kingdom
560504,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,,4.95,13081.0,United Kingdom
559679,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-11-07 14:46:00,1.25,15265.0,United Kingdom
523354,21042,RED SPOTTY APRON ,3,,5.95,17161.0,United Kingdom
541869,21069,VINTAGE BILLBOARD TEA MUG,20,,2.46,,United Kingdom
518981,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2010-12-08 16:41:00,2.51,,United Kingdom
577528,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,,3.75,15745.0,United Kingdom
549052,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-06-04 10:19:00,9.95,17682.0,United Kingdom
557223,23203,JUMBO BAG DOILEY PATTERNS,10,,2.08,13647.0,United Kingdom
574841,C2,CARRIAGE,1,2011-07-11 11:42:00,50.0,14156.0,EIRE
541104,22249,DECORATION WHITE CHICK MAGIC GARDEN,7,,0.79,,United Kingdom
498736,21330,WOODLAND ANIMAL  WRITING SET ,6,,1.65,12748.0,United Kingdom
547253,22212,FOUR HOOK  WHITE LOVEBIRDS,4,,2.1,13869.0,United Kingdom
544097,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,,5.95,12455.0,Cyprus
547788,22029,SPACEBOY BIRTHDAY CARD,1,,0.83,,United Kingdom
574506,22384,LUNCH BAG PINK POLKADOT,1,2011-04-11 13:24:00,1.65,12577.0,France
552277,22926,IVORY GIANT GARDEN THERMOMETER,1,2011-08-05 12:34:00,5.95,13642.0,United Kingdom
544495,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,,0.85,12766.0,Portugal
550006,22417,PACK OF 60 SPACEBOY CAKE CASES,1,,0.55,17841.0,United Kingdom
507698,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,2010-11-05 10:45:00,2.95,14426.0,United Kingdom
537859,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2010-08-12 16:11:00,3.75,14030.0,United Kingdom
563353,22699,ROSES REGENCY TEACUP AND SAUCER ,6,,2.95,15480.0,Malta
516770,21733,RED HANGING HEART T-LIGHT HOLDER,2,,2.95,16549.0,United Kingdom
503430,84508C,BLUE CIRCLES DESIGN TEDDY,6,2010-01-04 07:49:00,2.55,13361.0,United Kingdom
523163,22223,CAKE PLATE LOVEBIRD PINK,3,,4.95,12417.0,Belgium
490681,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,2009-07-12 13:35:00,1.25,17988.0,United Kingdom
534459,90120C,GREEN MURANO TWIST BRACELET,2,,4.24,,United Kingdom
571216,23171,REGENCY TEA PLATE GREEN ,2,,1.65,16081.0,United Kingdom
537153,22295,HEART FILIGREE DOVE LARGE,12,2010-05-12 13:03:00,1.65,16718.0,United Kingdom
573076,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,,0.55,13488.0,United Kingdom
528753,22467,GUMBALL COAT RACK,2,,2.55,16655.0,United Kingdom
578057,21912,VINTAGE SNAKES & LADDERS,1,,3.75,12920.0,United Kingdom
498294,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,,1.25,14890.0,United Kingdom
543645,22384,LUNCH BAG PINK POLKADOT,4,2011-10-02 17:54:00,1.65,17609.0,United Kingdom
504145,21915,RED  HARMONICA IN BOX ,2,2010-11-04 13:09:00,1.25,13786.0,United Kingdom
550542,22467,GUMBALL COAT RACK,20,,4.96,,United Kingdom
566583,23245,SET OF 3 REGENCY CAKE TINS,4,,4.95,15343.0,United Kingdom
557850,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,,1.45,12720.0,Germany
566602,20777,CHRYSANTHEMUM NOTEBOOK,1,,1.63,,United Kingdom
505779,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4,,4.25,13555.0,United Kingdom
503718,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,2010-06-04 15:10:00,2.55,15867.0,United Kingdom
511852,48116,DOOR MAT MULTICOLOUR STRIPE,1,2010-10-06 20:09:00,7.49,16549.0,United Kingdom
577298,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,,2.1,14299.0,United Kingdom
546888,21402,RED  EGG  SPOON,2,,0.42,,United Kingdom
525953,21754,HOME BUILDING BLOCK WORD,1,2010-07-10 19:16:00,5.95,13291.0,United Kingdom
580523,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-04-12 15:00:00,2.1,17827.0,United Kingdom
524438,22364,GLASS JAR DIGESTIVE BISCUITS,6,,2.95,18044.0,United Kingdom
490087,22027,TEA PARTY BIRTHDAY CARD,24,2009-03-12 15:49:00,0.42,15601.0,United Kingdom
580318,23200,JUMBO BAG PEARS,10,2011-02-12 15:39:00,2.08,17686.0,United Kingdom
576686,84596F,SMALL MARSHMALLOWS PINK BOWL,8,,0.42,16916.0,United Kingdom
534630,21754,HOME BUILDING BLOCK WORD,2,,5.95,13569.0,United Kingdom
532682,21326,AGED GLASS SILVER T-LIGHT HOLDER,48,,0.65,15512.0,United Kingdom
562933,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-10-08 16:51:00,5.79,,United Kingdom
527417,21871,SAVE THE PLANET MUG,12,,1.25,16045.0,United Kingdom
514387,22333,RETRO SPORT PARTY BAG + STICKER SET,8,2010-02-07 11:44:00,1.65,12633.0,Germany
540238,84813,SET OF 4 DIAMOND NAPKIN RINGS,2,2011-05-01 14:44:00,8.47,,United Kingdom
530912,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-04-11 15:58:00,1.25,17049.0,United Kingdom
580904,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-06-12 12:59:00,3.95,15311.0,United Kingdom
567293,21531,RED RETROSPOT SUGAR JAM BOWL,6,,2.55,12640.0,France
513627,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,1,,8.49,17194.0,United Kingdom
563026,22469,HEART OF WICKER SMALL,4,2011-11-08 14:04:00,1.65,15747.0,United Kingdom
558717,21747,SMALL SKULL WINDMILL,12,2011-01-07 13:22:00,1.25,12710.0,Germany
533336,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,,0.55,12714.0,France
545338,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-01-03 17:32:00,9.95,17449.0,United Kingdom
548968,21986,PACK OF 12 PINK POLKADOT TISSUES,48,2011-05-04 10:58:00,0.29,12744.0,Singapore
523560,21843,RED RETROSPOT CAKE STAND,2,,21.23,,United Kingdom
542105,85061W,WHITE JEWELLED HEART DECORATION,6,,0.85,12854.0,United Kingdom
